CUIN,Company Name,CRO Name,Company Kind,Auditor Name,Auditor Appointment Date
5395,MAJARUK (PRIVATE) LIMITED,Karachi,Private Companies,MUHAMMAD ASGHAR AND CO.,31-Dec-92
5930,MAJAZ CORPORATION (PRIVATE) LIMITED,Karachi,Private Companies,RIAZ AHMED SAQIB GOHAR AND CO.,31-Oct-09
99532,MAJCO (PVT.) LIMITED,Islamabad,Private Companies,Zafar Qamar and Co,26-Oct-18
86395,MAJEED & SONS SEED CORPORATION (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,16-Jan-14
62404,MAJEED AND SONS STEELS (PRIVATE) LIMITED,Karachi,Private Companies,FEROZ AZIZ AND CO,28-Oct-19
98164,MAJEED ASSOCIATES (PVT.) LIMITED,Karachi,Private Companies,"M/S. A .G HABIB AND CO., CHARTERED ACCOUNTANTS",28-Oct-18
13441,MAJEED BROTHERS (PVT.) LIMITED,Multan,Private Companies,MUHAMMAD YOUNAS GHAZI,28-Oct-17
59921,MAJEED CONSTRUCTION (PVT.) LIMITED,Lahore,Private Companies,QAMAR RASHID AND CO.,21-Mar-07
72892,MAJEED FABRICS (PVT.) LIMITED,Faisalabad,Private Companies,PARKER RANDALL-A.J.S CHARTERED ACCOUNTANTS,28-Oct-19
62728,MAJEED INDUSTRIES (PRIVATE) LIMITED,Multan,Private Companies,WAQAS AND COMPANY,28-Oct-18
44888,MAJEED SONS (PVT.) LIMITED,Islamabad,Private Companies,AMIR ALAM KHAN AND CO.,31-Oct-12
93502,MAJEED SONS ENGINEERING (PVT.) LIMITED,Lahore,Private Companies,J.Khan and Co.Chartered Accontants,26-Oct-16
50500,MAJEED TOURS & TRAVELS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,15-Oct-19
53722,MAJEED TRADING CORPORATON (PVT.) LIMITED,Islamabad,Private Companies,SHEHZAD MALIK AND CO.,31-Oct-15
46741,MAJEED ZUBAIDA TEXTILES ( PVT.) LIMITED,Faisalabad,Private Companies,HYDER BHIMJI AND CO. CA,31-Oct-08
22662,MAJEEDA TEXTILES (PVT) LTD,Lahore,Private Companies,SARWAR AWAN AND CO. (LHR),31-Oct-07
127579,MAJESTIC ASSOCIATES & SURVEYORS (PRIVATE) LIMITED,Lahore,Private Companies,Altaf and Co,28-Oct-19
106355,MAJESTIC BUILDERS (SMC-PRIVATE) LIMITED,Islamabad,Single Member Companies,Hassan Associates,30-Oct-18
105874,MAJESTIC FEED (PRIVATE) LIMITED,Multan,Private Companies,WAQAS AND COMPANY,28-Oct-18
46290,MAJESTIC GARMENTS (PVT.) LIMITED,Faisalabad,Private Companies,R.S AND ASSOCIATES C.A,31-Oct-16
138040,MAJESTIC MOUNTAINS H&T (PRIVATE) LIMITED,Islamabad,Private Companies,ZIA MASOOD KIANI AND CO.(CHARTERED ACCOUNTANTS,26-Aug-19
68893,MAJESTIC PLASTIC INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,JAVED CHAUDHRY AND CO.,26-Oct-19
128571,MAJESTIC WHEELS (PRIVATE) LIMITED,Islamabad,Private Companies,WAQAS AND COMPANY,28-Oct-19
63022,MAJESTICON (PVT.) LIMITED,Islamabad,Private Companies,KHAN WAHEED AND CO,31-Oct-16
102987,MAJESTY MARQUEE (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,AZEEM ULLAH And Co,28-Oct-19
8621,MAJID BOOT HOUSE (PVT) LTD,Lahore,Private Companies,AMIN AND CO. CA,31-Oct-06
1841,MAJID ENTERPRISES (PVT) LIMITED,Lahore,Private Companies,KAMRAN AND WAQAR,31-Dec-91
52023,MAJID HASSAN AND COMPANY (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,31-Oct-11
3924,MAJID MUNIR (PVT) LIMITED,Lahore,Private Companies,"QADEER AND CO., C.A., (LHR)",31-Oct-07
4133,MAJID PROPERTIAS (PRIVATE) LIMITED,Karachi,Private Companies,A. R. DIWAN AND CO. CA,31-Dec-01
112617,MAJID RIAZ TRAVEL AND TOURS (PRIVATE) LIMITED,Multan,Private Companies,MUHAMMAD ASIF RAZA,28-Oct-18
21019,MAJID SOAP & CHEMICAL INDUSTRIES (PVT.) LIMITED,Peshawar,Private Companies,RAFAQAT MANSHA MOHSIN DOSSANI MASOOM AND CO. (C. A.),31-Oct-10
8502,MAJID TEXTILES (PRIVATE) LIMITED,Karachi,Private Companies,KHALID MAJID RAHMAN SARFARAZ RAHIM IQBAL RAFIQ CA(KHI),31-Oct-08
22626,MAJLIS-E-ILMI FOUNDATION,Karachi,Associations under section 42,NAVEED ZAFAR ASHFAQUE JAFFERY AND CO.,29-Oct-18
56723,MAJMOAH SAADULLAH TRAVELS (PVT.) LIMITED,Multan,Private Companies,SAIMA IQBAL AND COMPANY,30-Sep-19
52417,MAJMOOA-E-AL-QURAISH TRAVEL & TOUR (PRIVATE) LIMITED,Karachi,Private Companies,FEROZ ABDUL AZIZ,28-Oct-19
51396,MAJMU-E-RAMZANI (PRIVATE) LIMITED,Karachi,Private Companies,AMIR HUSSAIN ASSOCIATES,30-Oct-19
91350,MAJMUA AL-FARHAN TRAVEL & TOURS (PVT.) LIMITED,Multan,Private Companies,ASIF ASSOCIATES,31-Jul-16
55547,MAJMUA-E-ZAM ZAM (PVT.) LIMITED,Islamabad,Private Companies,KHAN WAHEED AND COMPANY,29-Oct-19
56410,MAJMUA-TUL-HARMAN (PVT.) LIMITED,Islamabad,Private Companies,ASAD FOUAD,28-Oct-17
50895,MAJMUA-TUL-HUJAJ (PRIVATE) LIMITED,Peshawar,Private Companies,SAJJAD HASNAIN AND CO,27-Oct-18
102862,MAJOR ENGINEERING (PVT.) LIMITED,Lahore,Private Companies,ADIL AKRAM,28-Oct-16
36801,MAJOR PRODUCTS (PVT.) LIMITED,Lahore,Private Companies,BADAR AND CO,28-Oct-19
34422,MAJOR STONE CRUSHING (PVT) LIMITED,Lahore,Private Companies,SARWAR AWAN AND CO. (LHR),28-Oct-19
76336,MAJOR SURVEYORS & LOSS ADJUSTERS (PVT.) LIMITED,Lahore,Private Companies,ISHTIAQ AHMAD AND CO. CHARTERED ACCOUNTANTS,28-Oct-19
105963,MAJORS VETERINARY NUTRITIONAL SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,TAX SPOT,21-Feb-17
54273,MAJU INTERNATIONAL PAKISTAN (PVT.) LIMITED,Lahore,Private Companies,SALARIYA AND CO. CA (LHR),30-Oct-06
28118,MAK AGRO CHEMICAL ( PRIVATE ) LIMITED,Lahore,Private Companies,INAAM-UL-HAQ AND CO. (LHR),31-Oct-07
110692,MAK BUILTZ (SMC-PRIVATE) LIMITED,Peshawar,Single Member Companies,M/S ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,25-Oct-19
6166,MAK CORPORATION (PVT.) LIMITED,Peshawar,Private Companies,ALI AND CO. CA (LHR),29-Oct-07
99655,MAK DESIGN & ENGINEERING SERVICES (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND CO. CHARTERED ACCOUNTANTS,28-Oct-18
27364,MAK DYEING & FINISHING MILLS LIMITED,Karachi,Public Unlisted Companies,RAFIQUE AND CO. CA,31-Dec-01
11779,MAK FASHION (PRIVATE) LIMITED.,Karachi,Private Companies,"HAROON KARIM AND CO., C.A.,",15-Jan-84
77696,MAK GLOBAL PAYMENT SOLUTIONS (PVT.) LIMITED,Karachi,Private Companies,TANZEEM AND CO,31-Oct-17
83888,MAK GREEN BUILDING TECHNOLOGIES (PVT.) LIMITED,Islamabad,Private Companies,GHULAM ABBAS NAQVI,16-Sep-19
22778,MAK INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,QAVI AND CO. CA (LAHORE),30-Dec-98
103137,MAK INTERNATIONAL SPORTS GOODS (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF AND CO,30-Oct-16
109073,MAK IP REGISTRATION SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,TAHIR SHAH,25-Oct-19
128198,MAK MARKETING (PRIVATE) LIMITED,Lahore,Private Companies,ALI AHMAD AND COMPANY CHARTERED ACCOUNTANTS,28-Oct-19
52517,MAK PUMPS COMPANY (PVT.) LIMITED,Peshawar,Private Companies,DILROZE KHAN AND CO (PSH),28-Oct-19
110404,MAK REAL ESTATE & BUILDERS (PRIVATE) LIMITED,Lahore,Private Companies,PHINEHAS AND CO. (CHARTERED ACCOUNTANTS),28-Oct-19
48452,MAK SECURITY AGENCY (PVT.) LIMITED,Peshawar,Private Companies,GHAFOOR AND CO. C. A (PESHAWAR),31-Oct-08
64897,MAK SURVEYORS (PRIVATE) LIMITED,Multan,Private Companies,RIZWAN TAX CHAMBERS,5-Apr-08
36587,MAK SYSTEMS (PVT.) LIMITED,Lahore,Private Companies,SH ZAHEER AND COMPANY,31-Oct-16
86754,MAK TANOLI INTERNATIONAL (PVT.) LIMITED,Karachi,Private Companies,MUHAMMAD FAROOQ DANDIA AND COMPANY,27-Oct-19
101380,MAK TRADING SERVICES (PVT.) LIMITED,Islamabad,Private Companies,Shafqat Niazi and Co Chartered Accountants,23-Oct-17
70824,MAK UT3 (PVT.) LIMITED,Islamabad,Private Companies,FAISAL LATIF AND CO,31-Oct-17
104923,MAK VIZYON (PVT.) LIMITED,Lahore,Private Companies,Saad Zaman and Co.,16-Jan-17
111960,MAK WARE TECH (SMC-PRIVATE) LIMITED,Islamabad,Single Member Companies,AZEEMULLAH AND CO,28-Oct-19
92875,MAK3 PAKISTAN (PVT.) LIMITED,Karachi,Private Companies,ISLAHUDDIN,16-Apr-15
60018,MAKA ENGINEERING (PVT.) LIMITED,Lahore,Private Companies,YASIN AHMAD,31-Oct-15
76576,MAKAAN DOKAAN (PVT.) LIMITED,Lahore,Private Companies,Aslam Malik and Company Chartered Accountants,31-Oct-16
123985,MAKAAN MARKETING & CONSULTANCY (PRIVATE) LIMITED,Islamabad,Private Companies,Nafees Ahmed and Co,25-Oct-19
41543,MAKABU (PRIVATE) LIMITED,Islamabad,Private Companies,FAISAL LATIF AND CO,28-Oct-19
94283,MAKAH MADINA INTERNATIONAL SERVICES (PVT.) LIMITED,Faisalabad,Private Companies,NADEEM ANWAR AND CO CHARTERED ACCOUNTANTS,28-Oct-18
76732,MAKAL PHARMACEUTICAL (PVT.) LIMITED,Islamabad,Private Companies,MUHAMMAD ASAD,16-Oct-16
97208,MAKAS ASSOCIATE (PVT.) LIMITED,Lahore,Private Companies,Asif Javed Associates,28-Oct-19
87049,MAKAT (PVT.) LIMITED,Lahore,Private Companies,YAMEEN RIAZ AND CO.,31-Oct-15
38924,MAKCO LIMITED,Islamabad,Public Unlisted Companies,ARSHAD AND CO.,31-Oct-09
92917,MAKCON ENGINEERING WORKS (PVT.) LIMITED,Karachi,Private Companies,"KHIZAR HAYAT AND CO.,",14-Apr-15
100728,MAKDA (PVT.) LIMITED,Karachi,Private Companies,AG HABIB AND CO,15-Oct-19
82796,MAKDHEDHI VENTURES (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO,3-Jul-17
72450,MAKELSAN PAKISTAN (PVT.) LIMITED,Lahore,Private Companies,ZAHEER BABAR AND CO.,11-May-10
1081,MAKERWAL COLLIERIES LIMITED,Lahore,Public Unlisted Companies,JAVED CHAUDHRY AND COMPANY,30-Oct-07
66958,MAKFAM (PVT.) LIMITED,Lahore,Private Companies,AZIM AND CO.,31-Oct-13
87826,MAKHAD ASSOCIATES (PVT.) LIMITED,Lahore,Private Companies,SAUD ANSARI AND CO,28-Oct-17
87907,MAKHAR SEED CORPORAITON (PVT.) LIMITED,Karachi,Private Companies,KODVAVI AND CO. CA,28-Oct-19
90974,MAKHDOOM ALI HAJVERY TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,SAFDER SAAD AND CO,28-Oct-19
88655,MAKHDOOM BUILDERS (PVT.) LIMITED,Islamabad,Private Companies,Waqas and Company,31-Oct-16
115818,MAKHDOOM ENGINEERING & CONSTRUCTION SERVICES (PRIVATE) LIMITED,Lahore,Private Companies,Tariq Abdul Ghani Maqbool and Co,28-Oct-18
50457,MAKHDOOM EXIM (PVT.) LIMITED,Islamabad,Private Companies,TARIQ MUSTAFA RAMZAN AND CO.,31-Oct-15
65184,MAKHDOOM PRINTING PRESS (PVT.) LIMITED,Lahore,Private Companies,AKHTER MAHMOOD MIAN C.A. (LHR),31-Oct-14
51314,MAKHDOOM TRAVEL AND TOURS (PVT.) LIMITED,Faisalabad,Private Companies,"ATHER, RASOOL, IMRAN AND CO. CHARTERED ACCOUNTANTS",28-Oct-19
82102,MAKHDOOM-UL-HARMAIN TRAVEL & TOURS (PVT.) LIMITED,Karachi,Private Companies,FURRUKH MATEEN AND CO,31-Oct-19
52086,MAKHDOOMS INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,AKRAM SALEEM AND CO.,28-Oct-18
55371,MAKHZAN INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,"QADEER AND CO., C.A., (LHR)",8-May-06
68871,MAKIRA (PVT.) LIMITED,Lahore,Private Companies,Inaam ul Haq and Company,31-Oct-09
1626,MAKK BEVERAGES AND MINERAL WATERS (PVT.) LIMITED,Peshawar,Private Companies,SHAHID AHMED AND CO. (CHARTERED ACCOUNTANTS),29-Oct-11
47375,MAKKAH ADVERTISING (PVT.) LIMITED,Karachi,Private Companies,UMAR SIDDIQUI AND CO. CA,30-Oct-06
53460,MAKKAH AIR INTERNATIONAL TRAVELS (PVT.) LIMITED,Multan,Private Companies,A. SHAHBAZ AND COMPANY CHARTERED ACCOUNTANTS,28-Oct-19
93033,MAKKAH APPAREL (PVT.) LIMITED,Faisalabad,Private Companies,Mr. Abdus Sattar,31-Oct-15
86747,MAKKAH AUTO ENGINEERING (PVT.) LIMITED,Lahore,Private Companies,NAUMAN JAVED HASNAIN RASHID CHARTERED ACCOUNTANTS,28-Oct-19
76959,MAKKAH DEVELOPERS (PVT.) LIMITED,Islamabad,Private Companies,KHAN WAHEED AND CO,29-Oct-19
86883,MAKKAH EXPRESS (PVT.) LIMITED,Sukkur,Private Companies,MAQSOOD AND CO,31-Oct-15
46517,MAKKAH FOODS INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,PHINHAS SALAMAT,30-Oct-13
78434,MAKKAH KA KHADIM (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,6-Feb-12
55910,MAKKAH KAREEM INTERNATIONAL TRAVEL AND TOURS (PVT.) LIMITED,Lahore,Private Companies,NAEEM TARIQ AND CO,31-Oct-11
43274,MAKKAH LEATHER TEX (PVT.) LIMITED,Karachi,Private Companies,SAUD ANSARI AND CO. CA,30-Oct-04
78895,MAKKAH MADINA POLY PACKAGES (PVT.) LIMITED,Lahore,Private Companies,JAVED CHAUDHRY AND COMPANY,19-Mar-12
75150,MAKKAH PAPER AND BOARD MILLS (PVT.) LIMITED,Faisalabad,Private Companies,MUHAMMAD AKRAM,28-Oct-19
61452,MAKKAH PARADISE INTERNATIONAL TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,"MUHAMMAD TAHIR WARRAICH,",8-Jun-07
79066,MAKKAH POWER LIMITED,Lahore,Public Unlisted Companies,"F.R.A.N.T.S. and Co., Chartered Accountants",5-Apr-12
51522,MAKKAH TOURISM (PRIVATE) LIMITED,Karachi,Private Companies,FARRUKH MATEEN AND CO,28-Oct-19
62317,MAKKAH TOWER & LAGOON (PRIVATE) LIMITED,Karachi,Private Companies,MAQSOOD AND CO,31-Oct-18
61620,MAKKAH TRADERS (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND CO. CA (LHR),23-Jun-07
42183,MAKKAYS (PRIVATE) LIMITED,Islamabad,Private Companies,AMIR ALAM KHAN AND CO.,28-Oct-18
56411,MAKKI HAJJ-O-UMRAH COMPANY (PRIVATE) LIMITED,Lahore,Private Companies,MUHAMMAD WAQAS KHALID,28-Oct-19
58012,MAKKI HERBAL LABORATORIES (PRIVATE) LIMITED,Karachi,Private Companies,HAIDER SHAMSI AND CO.,31-Oct-09
81834,MAKKI INTERNATIONAL (PVT.) LIMITED,Karachi,Private Companies,SANDHU AND CO,20-Jan-13
54862,MAKKI MADNI TOURS (PVT.) LIMITED,Lahore,Private Companies,MANSOOR ASLAM SERAJ SALEEM C/A,31-Oct-11
105359,MAKKI MARKETING (PRIVATE) LIMITED,Lahore,Private Companies,Munawar Associates,4-Feb-17
47921,MAKKS METRO (PVT.) LIMITED,Lahore,Private Companies,ALE IMRAN AND COMPANY (LHR),31-Oct-08
18214,MAKLEY HILLS FOOD INDUSTRIES (PVT) LTD,Karachi,Private Companies,A. J. KAZI AND CO. CA,9-Jul-88
21504,MAKMA STEEL CRAFTS (PVT) LTD,Lahore,Private Companies,KARAMAT CH. AND CO. CA (LHR),29-Dec-01
27399,MAKNIT ( PRIVATE ) LIMITED,Lahore,Private Companies,Ubaid Ur Rehman,28-Oct-19
108465,MAKNOM INTERNATIONAL (PRIVATE) LIMITED,Islamabad,Private Companies,Ubaid Ur Rehman And Co,24-Oct-18
74126,MAKO ANALYTICS (PVT.) LIMITED,Lahore,Private Companies,ARMAN AND COMPANY,17-Dec-10
53311,MAKRAN ASSOCIATES (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO,26-Oct-17
77709,MAKRAN ENERGY (PVT.) LIMITED,Karachi,Private Companies,Mr. Maqsood Raza - Maqsood and Co.,31-Oct-15
15838,MAKRAN FISHMEAL FACTORY (PRIVATE) LIMITED,Karachi,Private Companies,RIAZ AHMAD AND CO. CA (LHR),30-Jun-92
43450,MAKRAN FLOUR MILLS (PVT) LIMITED,Quetta,Private Companies,SAUD ANSARI AND CO. CHARTERED ACCOUNTANTS,31-Oct-17
44516,MAKRAN GAS & OIL COMPANY (PRIVATE) LIMITED,Quetta,Private Companies,CLARKSON HYDE SAUD ANSARI,28-Oct-19
42882,MAKRAN SHIPPING (PRIVATE) LIMITED,Karachi,Private Companies,KPMG Taseer Hadi and Co,28-Oct-19
88854,MAKRAN TRADERS & CLEARING AGENT (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO,28-Oct-18
88855,MAKRAN TRADERS & SHIPPING AGENT (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO,28-Oct-18
123186,MAKREL ENGINEERING & CONSTRUCTION (PRIVATE) LIMITED,Karachi,Private Companies,RIZWANI IMTIAZ AND CO,7-Sep-18
50945,MAKRO HABIB PAKISTAN LIMITED,Karachi,Public Unlisted Companies,Enrst and Young Fords Rhodes Sidat hyder Chartered Accountant,26-Sep-19
108013,MAKS IT SOFT (PRIVATE) LIMITED,Multan,Private Companies,Imran Ch And Co,10-May-17
51397,MAKSAA HAJ & UMRA (PVT.) LIMITED,Lahore,Private Companies,AZHAR ZAFAR AND CO.,31-Oct-19
51726,MAKSAA TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,AZHAR ZAFAR AND CO.,31-Oct-19
62187,MAKSON PACKAGING CO. (PVT.) LIMITED,Lahore,Private Companies,ARSHAD RAHEEM AND CO.,28-Oct-19
77882,MAKSON PHARMACEUTICALS (PVT.) LIMITED,Islamabad,Private Companies,NAZIR SHSHEEN AND CO,31-Oct-14
88612,MAKSON TWILIGHT PHARMACEUTICALS PAKISTAN (PVT.) LIMITED,Islamabad,Private Companies,NA SHAHEEN ASSOCIATES,5-Aug-14
88611,MAKSON TWILIGHT PHARMACEUTICALS PAKISTAN EXPORTS (PVT.) LIMITED,Islamabad,Private Companies,NA SSHAHEEN ASSOCIATES,5-Aug-14
32814,MAKSONS CONSTRUCTIONS (PVT) LIMITED,Lahore,Private Companies,NAZIR CHAUDRY AND CO. CA,28-Oct-19
100014,MAKSONS HEALTH AND EDUCATION (SMC-PVT.) LIMITED,Faisalabad,Single Member Companies,TAX SPOT,16-Jun-16
41319,MAKSONS TEXTILES (PRIVATE) LIMITED,Karachi,Private Companies,GRANT THORNTON ANJUM RAHMAN,31-Oct-19
2749,MAKSONS(PRIVATE) LIMITED,Islamabad,Private Companies,AAMIR EHSAN,1-Jul-93
78484,MAKTAB (PVT.) LIMITED,Islamabad,Private Companies,AZEEM ULLAH AND CO,29-Oct-18
66508,MAKTAB AL-KHIDMA HAJJ & UMRA SERVICES (PVT.) LIMITED,Faisalabad,Private Companies,AKRAM AND COMPANY,18-Jun-08
18081,MAKTABA JADEED PRESS (PVT) LTD.,Lahore,Private Companies,NAEEM AND COMPANY,10-Dec-92
91898,MAKTABA TAQWATUL EMAN (PVT.) LIMITED,Karachi,Private Companies,Mr. Maqsood Raza - Maqsood and Co.,17-Feb-15
126577,MAKTABA TUL MADINA AL ARABIYA (PRIVATE) LIMITED,Karachi,Private Companies,Tabani and Sheikhani,28-Oct-19
96525,MAKTEK SERVICES (PVT.) LIMITED,Lahore,Private Companies,ASIM NAZIR AND CO,31-Oct-16
81789,MAKTOOM INTERNATIONAL (PVT.) LIMITED,Faisalabad,Private Companies,G. S. NASIR MALIK,28-Oct-18
72329,MAKVIZ INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-18
56989,MAKWIND POWER (PRIVATE) LIMITED,Karachi,Private Companies,Amir Hussain Associates,31-Oct-16
91516,MAKY FOODS (PVT.) LIMITED,Lahore,Private Companies,HAROON ASIM AND COMPANY CA.,26-Oct-19
28937,MAL PAKISTAN LIMITED,Karachi,Public Unlisted Companies,A. F. FERGUSON AND CO. CA,12-Jun-19
56552,MALAGORI HAJJ & UMRAH SERVICES (PRIVATE) LIMITED,Peshawar,Private Companies,DILROZE KHAN AND CO,28-Oct-19
72234,MALAIKA SUGAR MILLS (PVT.) LIMITED,Lahore,Private Companies,ATTULLAH AND CO.,24-Apr-10
90382,MALAIKA-TUL-HARMAIN TRAVEL & TOURS (PVT.) LIMITED,Karachi,Private Companies,Salahuddin and Co.,30-Oct-14
90497,MALAK ELECTRO MECHANICAL AND CONSTRUCTION (PVT.) LIMITED,Lahore,Private Companies,ACCOUNTING AND TAX ASSOCIATES,11-Nov-14
81098,MALAK MALIK KAKAR AND COMPANY (PVT.) LIMITED,Quetta,Private Companies,WAQAS AND CO,28-Oct-19
107281,MALAK NAVID ASSOCIATES (PRIVATE) LIMITED,Islamabad,Private Companies,Nauman Rafi,11-Apr-17
8185,MALAKAND ASSOCIATION OF TRADE AND INDUSTRY,Peshawar,Trade Organizations,"TARIQ AYUB ANWAR AND CO. CA(LHR,ISL)",20-Sep-06
82603,MALAKAND CHROMITE MINNING (PVT.) LIMITED,Islamabad,Private Companies,asad fouad chartered accountants,31-Oct-13
94941,MALAKAND FLOUR MILLS (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO. (CHARTERED ACCOUNTANTS),25-Oct-19
93204,MALAKAND GAS (PVT.) LIMITED,Peshawar,Private Companies,ZUBAIR AND CO,28-Oct-19
54937,MALAKAND HAJJ & UMRAH SERVICES (PVT.) LIMITED,Peshawar,Private Companies,M. ASIF JAMIL AND CO CHARTERED ACCOUNTANT,28-Oct-18
36017,MALAKAND INDUSTRIES (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR SAID ARAB AND CO. CA,6-Aug-98
106584,MALAKAND MEDICAL AND DENTAL COLLEGE AND HOSPITALS (PRIVATE) LIMITED,Peshawar,Private Companies,Mushtaq Akbar and Co (Chartered Accountants),30-Aug-19
36395,MALAKAND OIL & GHEE MILLS (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO. (CHARTERED ACCOUNTANTS),25-Oct-19
45074,MALAKAND PLASTIC & CHEMICAL INDUSTRIES (PVT.) LIMITED,Peshawar,Private Companies,SAEED METHANI MUSHTAQ AND CO. (PSH)(LHR)(KHI),20-Mar-03
42883,MALAKAND SHIPPING (PRIVATE) LIMITED,Karachi,Private Companies,GRANT THORNTON ANJUM RAHMAN,28-Oct-19
75810,MALAKWAL POWER (PVT.) LIMITED,Lahore,Private Companies,EY Ford Rhodes,31-Oct-18
7675,MALAM JABBA RESORT LIMITED,Islamabad,Public Unlisted Companies,M. HUSSAIN CHOUDHARY AND CO. CA (LHR)(RWP),29-Oct-04
118637,MALANG ASSOCIATES (PRIVATE) LIMITED,Peshawar,Private Companies,M/S ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,17-May-18
108386,MALANG HEIGHTS (PRIVATE) LIMITED,Islamabad,Private Companies,ASIF AWAN AND CO,19-May-17
22108,MALAP (GUARANTEE) LIMITED,Faisalabad,Companies under section 43,YAQUB AND CO. CA,31-Dec-00
45823,MALAYSIA LAND (PVT.) LIMITED,Lahore,Private Companies,A. F. FERGUSON AND CO. CA,25-Oct-05
85762,MALAYSIAN VLN PAKISTAN (PVT.) LIMITED,Islamabad,Private Companies,Asif Associates,14-Oct-19
77156,MALAYZAY YAYLA CORPORATION (PVT.) LIMITED,Karachi,Private Companies,SALMAN AND CO,31-Oct-13
91502,MALAZ (PVT.) LIMITED,Faisalabad,Private Companies,HAMID BASHIR,31-Oct-16
91756,MALBRI DEVELOPERS (PVT.) LIMITED,Peshawar,Private Companies,Mushtaq Akbar and Co. (Chartered Accountants),7-Sep-18
80880,MALBUS (PVT.) LIMITED,Islamabad,Private Companies,AGHA MUJEEB AND CO,28-Oct-19
49118,MALCOLM GASKILL INSURANCE SERVICES (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF,28-Oct-19
75757,MALEE DAIRIES (PVT.) LIMITED,Islamabad,Private Companies,MUNIFF ZIAUDDIN AND CO,31-Oct-18
48032,MALEE FOODS (PVT.) LIMITED,Lahore,Private Companies,MUDASSAR EHTISHAM AND COMPANY,31-Oct-11
89202,MALEEKA (SMC-PVT.) LIMITED,Lahore,Single Member Companies,RIZWAN AND COMPANY,28-Jul-14
135750,MALEK FOAM INDUSTRY (PRIVATE) LIMITED,Lahore,Private Companies,M.Amin And Co.,26-Aug-19
11018,MALGARI ENGINEERING COMPANY (PVT.) LIMITED,Peshawar,Private Companies,SHAHID SAMI AND CO. (PSH),31-Dec-99
106531,MALGHANI & CO (PRIVATE) LIMITED,Islamabad,Private Companies,WAQAS SHABIR AND CO,29-Oct-18
120386,MALGHANI ENGINEERING & SOLUTIONS (PRIVATE) LIMITED,Lahore,Private Companies,A.CHUGHTAI AND CO,28-Oct-19
15469,MALHANCE TECHNICAL (PVT) LTD,Lahore,Private Companies,AZIM AND CO.,30-Oct-19
65769,MALHARIA TRAVEL & TOUR (PRIVATE) LIMITED,Karachi,Private Companies,Salahuddin and Co,31-Oct-13
120988,MALIHA AKMAL & SONS FOODS (SMC-PRIVATE) LIMITED,Lahore,Single Member Companies,Salariya and Co,23-Jul-18
105841,MALIK & MALIK ARCHITECTS (PRIVATE) LIMITED,Islamabad,Private Companies,RIZWAN SAEED AND CO,28-Oct-19
86697,MALIK & MALIK CONSULTANT (PVT.) LIMITED,Islamabad,Private Companies,JAMILA NARGIS,12-Feb-14
68746,MALIK & QURESHI (PVT.) LIMITED,Islamabad,Private Companies,SHAHZAD QAZI AND CO.,25-Feb-09
68160,MALIK ABDUL MAJEED AND SONS (PVT.) LIMITED,Lahore,Private Companies,A Chughtai Co,28-Oct-19
20848,MALIK ABDUL SALAM & COMPANY (PVT) LIMITED,Lahore,Private Companies,BUTT AND COMPANY,31-Dec-02
14870,MALIK AGROSERVICES (PRIVATE) LTD,Lahore,Private Companies,HASAN AND COMPANY,30-Dec-90
86251,MALIK ALLAH DAD KHAN INTERNATIONAL TRANSPLANT HOSPITAL (PVT.) LIMITED,Islamabad,Private Companies,Shehzad Malik and Co,24-Dec-13
