CUIN,Company Name,CRO Name,Company Kind,Auditor Name,Auditor Appointment Date
147060,AMS BUILDERS & DEVELOPERS (PRIVATE) LIMITED,Islamabad,Private Companies,ASIF AWAN AND CO,17-Feb-20
22616,AMS CO. (PRIVATE) LIMITED,Lahore,Private Companies,MUHAMMAD ALI HUSSAIN AND CO.,28-Oct-19
69792,AMS DEVELOPMENT (PVT.) LIMITED,Faisalabad,Private Companies,HYDER BHIMJI AND CO. CHARTERED ACCOUNTANTS,3-Jul-09
81548,AMS ENGINEERING N CONSULTANTS (PVT.) LIMITED,Karachi,Private Companies,Horizon Consultants,14-Nov-12
115228,AMS ENGINEERS (PRIVATE) LIMITED,Islamabad,Private Companies,ASIF AWAN AND CO,28-Oct-19
107462,AMS NETWORKS (PRIVATE) LIMITED,Lahore,Private Companies,Abida Kamran and Co,28-Apr-17
93115,AMS PLASTICS (PVT.) LIMITED,Lahore,Private Companies,AZIM AND CO.,27-Oct-18
36852,AMS POWER AND INDUSTRIAL ENGINEERING ( PRIVATE ) LIMITED,Lahore,Private Companies,AHMAD USMAN SHABBIR AND COMPANY (LHR),27-Oct-19
55037,AMS SECURITIES (PVT.) LIMITED,Lahore,Private Companies,FAISAL IQBAL KHAWAJA,31-Oct-08
78587,AMS TRADERS (PVT.) LIMITED,Karachi,Private Companies,"J.A.S.B. and Associates, Chartered Accountants",31-Oct-13
83517,AMS TRAVELS & TOURS (PVT.) LIMITED,Karachi,Private Companies,Salahuddin and Company,30-Sep-19
6283,AMSA HOUSING ENTERPRISE (PRIVATE) LIMITED,Karachi,Private Companies,PANJWANI AND CO. CA,31-Oct-07
83056,AMSAL PHARMA (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF CO,28-Oct-19
133996,AMSHAL FOODS INDUSTRY (PRIVATE) LIMITED,Peshawar,Private Companies,M/S ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,25-Oct-19
40925,AMSHE LEATHER COMPANY (PRIVATE) LIMITED,Lahore,Private Companies,AKHTAR MAHMOOD MIAN,31-Oct-12
94357,AMSI ENTERPRISES (PVT.) LIMITED,Islamabad,Private Companies,Ansari and Associates,28-Oct-17
121011,AMSK PROPERTY VENTURES (SMC-PRIVATE) LIMITED,Lahore,Single Member Companies,Nadeem Gulzar and Co,24-Jul-18
91886,AMSKA (PVT.) LIMITED,Karachi,Private Companies,Samina Ahmed,2-Oct-18
63839,AMSON ADVERTISING (PVT.) LIMITED,Islamabad,Private Companies,AMIR ALAM KHAN AND CO,31-Oct-11
44892,AMSON VACCINE & PHARMA (PVT.) LIMITED,Islamabad,Private Companies,RAFAQAT BABAR AND CO (Chartered Accountants),25-Oct-19
102465,AMSONS (PVT.) LIMITED,Peshawar,Private Companies,"ANWAR JAVED WAQAR ALI, CHARTERED ACCOUNTANTS",25-Oct-19
27719,AMSONS TEXTILE MILLS (PRIVATE) LIMITED,Karachi,Private Companies,"SALAHUDDIN AND CO., CHARTERED ACCOUNTANT,",28-Oct-19
47768,AMSOUA TEX (PVT.) LIMITED,Lahore,Private Companies,TABUSSUM SALEEM AND CO. MUHAMMAD ASLAM TABUSSUM,31-Oct-14
40191,AMSTAR (PRIVATE) LIMITED,Lahore,Private Companies,ANJUM ASIM SHAHID RAHAMAN C.A. (LHR),29-Dec-02
26565,AMSUA (PVT.) LIMITED,Lahore,Private Companies,AWAN AND CO.,28-Oct-19
34790,AMSUL MANUFACTURING (PRIVATE) LIMITED.,Islamabad,Private Companies,HAMID RIAZ AND CO. CA,31-Dec-02
73432,AMSUN TELECOM (PVT.) LIMITED,Lahore,Private Companies,ARSHAD RAHEEM AND CO.,31-Oct-13
76839,AMSUUA PHARMA (PVT.) LIMITED,Lahore,Private Companies,JAVAID HUSNAIN RASHID,31-Oct-17
99072,AMT AUTO INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,RIZWAN AND COMPANY,31-Oct-16
92273,AMT PHARMACHEM (PVT.) LIMITED,Islamabad,Private Companies,WAQAS AND COMPANY,6-Mar-15
53647,AMTAZ CORPORATION (PVT.) LIMITED,Lahore,Private Companies,AFTAB NABI AND CO. (LHR),31-Oct-14
22915,AMTECH (PRIVATE) LIMITED,Lahore,Private Companies,BILWANI AND CO. CA,31-Dec-00
92128,AMTECH EDUCATION (PVT.) LIMITED,Karachi,Private Companies,A.G. HABIB AND CO,29-Oct-19
42428,AMTECH INT. (PVT.) LIMITED,Lahore,Private Companies,AQEEL ALAM AND COMPANY,28-Oct-19
70638,AMTEX GLOBAL SERVICES (PVT.) LIMITED,Karachi,Private Companies,"IECNET S.K.S.S.S., C/A",31-Oct-14
24612,AMTEX LIMITED,Faisalabad,Public Listed Companies,ZAHID JAMIL AND COMPANY,28-Oct-19
99847,AMTUL - HAYEE (PVT.) LIMITED,Lahore,Private Companies,Ubaid Ur Rehman,26-Sep-19
17625,AMTUL REHMAN INDUSTRIES ( PRIVATE ) LIMITED,Lahore,Private Companies,AKBAR AND COMPANY (LHR),31-Dec-02
21195,AMTUL SUBHAN TEXTILES (PVT) LIMITED,Lahore,Private Companies,NAZIR ASAD,30-Oct-04
121414,AMTWOS ENTERPRISES (PRIVATE) LIMITED,Lahore,Private Companies,CORTAX THE CONSULTANTS,10-Oct-19
45888,AMU BUILDERS (PVT.) LIMITED,Islamabad,Private Companies,INAAM UL HAQ AND CO. CA (LHR),30-Oct-04
88798,AMUHA (PVT.) LIMITED,Faisalabad,Private Companies,Sana Arshad,3-Aug-14
106365,AMUS TECHNOLOGY (PVT.) LIMITED,Islamabad,Private Companies,M. Hanif And Co,26-Oct-19
124886,AMUS TRADING (PRIVATE) LIMITED,Islamabad,Private Companies,M. Hanif and CO,26-Oct-19
58637,AMVET (PVT.) LIMITED,Islamabad,Private Companies,SHEHZAD MALIK AND CO.,30-Oct-14
72121,AMX WORLD WIDE (PVT.) LIMITED,Karachi,Private Companies,Z LAKHANI AND CO,31-Oct-10
87123,AMXEE IMPEX (PVT.) LIMITED,Multan,Private Companies,SAIMA IQBAL AND CO,31-Oct-14
106455,AMY CONSULTING (PVT.) LIMITED,Islamabad,Private Companies,RIMISHA GULL,28-Apr-17
75386,AMY INTERNATIONAL (PVT.) LIMITED,Karachi,Private Companies,RAHIM JAN AND COMPANY,30-Oct-19
20777,AMYK INTERNATIONAL (PRIVATE) LIMITED,Karachi,Private Companies,HYDER SHAMSI AND CO. CA,31-Dec-01
92717,AMYZN FOODS (PVT.) LIMITED,Karachi,Private Companies,JALIS AHMAD COMPANY CHARTERED ACCOUNTANTS,28-Oct-18
41353,AMZ ACCESS (PVT.) LIMITED,Lahore,Private Companies,HAROON ZAKARIA AND CO. CA,29-Oct-09
47744,AMZ ASSET MANAGEMENT LIMITED,Karachi,Public Unlisted Companies,M. YOUSAF ADIL SALEEM AND CO. (C.A.) (KHI),31-Oct-06
103338,AMZ INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,28-Oct-19
41308,AMZ INVESTMENTS (PRIVATE) LIMITED,Karachi,Private Companies,ANJUM ASIM SHAHID AND CO. CA (LHR),31-Oct-03
83866,AMZ MAK CAPITAL LIMITED,Karachi,Public Unlisted Companies,Maqsood and Co,3-Jun-13
36477,AMZ SECURITIES (PVT.) LIMITED,Karachi,Private Companies,MANSOOR ASLAM SERAJ SALEEM C/A,31-Oct-08
41852,AMZ TECHNOLOGIES (PVT.) LIMITED,Karachi,Private Companies,MANSOOR ASLAM SERAJ SALEEM C/A,31-Oct-10
69673,AMZ TRAVEL TOURS AND HAJJ SERVICES (PVT.) LIMITED,Peshawar,Private Companies,Azim And Co,31-Oct-11
44761,AMZ-KHN CONSULTING (PRIVATE) LIMITED,Karachi,Private Companies,MANSOOR ASLAM SERAJ SALEEM C/A,31-Oct-07
56005,AMZA INTERNATIONAL HAJJ & TOURS OPERATOR (PRIVATE) LIMITED,Karachi,Private Companies,FURQAN AHMED,28-Oct-19
46107,AMZEE MEDIA MARKETING & PRODUCTIONS (PVT.) LIMITED,Karachi,Private Companies,RAZA SIDDIQUI AND CO,31-Oct-08
60467,AMZI (PRIVATE) LIMITED,Karachi,Private Companies,TARIQ ABDUL GHANI AND CO. CA,15-Oct-08
47117,AMZO PAKISTAN LIMITED,Lahore,Public Unlisted Companies,SAEED KAMRAN PATEL AND CO. (LAHORE),12-Apr-04
120116,AN (PRIVATE) LIMITED,Multan,Private Companies,Waqas and Co Chartered Accountants,28-Oct-19
97765,AN BANG INDUSTRIES CO (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,AZEEMULLAH AND CO,31-Oct-18
87578,AN CLOTHINGS (PVT.) LIMITED,Lahore,Private Companies,Riaz Ahmad and Company,11-Apr-14
74034,AN INSHAH TRADING CO. (SMC-PVT.) LIMITED,Lahore,Single Member Companies,SAEED UL HASSAN AND CO CAS,1-Jan-11
103792,AN INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,TAX SPOT,30-Nov-16
9217,AN TEXTILE MILLS LIMITED,Faisalabad,Public Listed Companies,RIAZ AHMAD AND COMPANY,28-Oct-19
61205,AN-AMTA TRAVELS (PRIVATE) LIMITED,Karachi,Private Companies,SAUD ANSARI AND CO,27-Oct-17
70142,AN-NAFAY AUTO INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,RAFIQUE CHAUDHRY AND CO.,29-Oct-10
108320,AN10 (PRIVATE) LIMITED,Islamabad,Private Companies,Khurram Aziz and Co Chartered Accountants,31-Oct-18
99456,ANA & BATLA INDUSTRIES (PVT.) LIMITED,Karachi,Private Companies,Mr. Maqsood Raza - Maqsood and Company,28-Oct-19
41227,ANA COMPANY (PRIVATE) LIMITED,Islamabad,Private Companies,S. M. MASOOD AND CO. CA (LAHORE),10-May-00
70242,ANA GLOBALE (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF CO,1-Sep-09
80116,ANA HAJI SERVICES (PVT.) LIMITED,Karachi,Private Companies,ANSARI ASSOCIATES,18-Jun-12
67180,ANA IMPEX (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,18-Aug-08
112405,ANA MEDIA AND NEWS NETWORK (SMC-PRIVATE) LIMITED,Lahore,Single Member Companies,TALIB HUSSAIN AND CO,28-Oct-19
85367,ANA WAHEED ENGINEERS (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD ARSHAD,7-Oct-13
46627,ANA-TECH INTERNATIONAL (PVT.) LIMITED,Karachi,Private Companies,MUHAMMAD FAROOQUE OF MUHAMMAD FAROOQUE DANDIA AND CO.,30-Oct-13
95068,ANAAJ SEED CORPORATION (PVT.) LIMITED,Multan,Private Companies,SHABBIR AND COMPANY,8-Sep-15
62437,ANAB TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,ASHIQ ALI (LHR),13-Aug-07
100318,ANABIA TRAVELS & TOURS (PVT.) LIMITED,Karachi,Private Companies,Muqtadir and Co Chartered Accountants,22-Jun-16
112103,ANABISH (PRIVATE) LIMITED,Lahore,Private Companies,Muhammad Ayub,18-Oct-19
98104,ANACONDA SUPER INTERNATIONAL (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,Link To Consultants,31-Mar-16
70808,ANACOR (PVT.) LIMITED,Islamabad,Private Companies,WAT CONSULTANT,31-Oct-11
56321,ANAIN HAJJ & UMRAH SERVICES (PRIVATE) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO. (PSH),23-Oct-18
81265,ANALYSIS BRIDGE CONSULTING (PVT.) LIMITED,Islamabad,Private Companies,"TARIQ ABDUL GHANI MAQBOOL AND CO., CHARTERED ACCOUNTANTS",30-Oct-16
66240,ANALYSIS DEVELOPMENT SERVICES (PVT.) LIMITED,Lahore,Private Companies,NAEEM AND COMPANY (C.A) (LHR),30-Sep-09
86211,ANALYTE LOGIC (PVT.) LIMITED,Islamabad,Private Companies,AFRASIAB TANVEER AND CO,31-Aug-16
32638,ANALYTICAL MEASURING SYSTEMS (PRIVATE) LIMITED,Karachi,Private Companies,JALIS AHMED AND CO. CA,28-Oct-19
71527,ANALYTICAL SOLUTIONS (PVT.) LIMITED,Islamabad,Private Companies,MEHRAN KHAN AND CO.,31-Oct-19
72438,ANALYTICS (PVT.) LIMITED,Lahore,Private Companies,YUSAF SAEED AND CO.,28-Oct-19
55114,ANAM CARGO SERVICES (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO. CA (LHR),30-Oct-07
24235,ANAM FABRICS (PRIVATE) LIMITED.,Karachi,Private Companies,RAO AND CO. CA,28-Oct-19
58087,ANAM PETROLEUM (PVT.) LIMITED,Islamabad,Private Companies,KAMRAN AND CO,31-Oct-10
99222,ANAM VENTURES (PVT.) LIMITED,Faisalabad,Private Companies,PARKER RANDALL-A.J.S (CA),29-Apr-16
25621,ANAM WEAVING MILLS (PVT.) LIMITED,Lahore,Private Companies,MUNIFF ZIAUDDIN AND CO. (LHR),31-Oct-09
29469,ANAMNAYAB ENTERPRISES (PVT) LIMITED,Lahore,Private Companies,JAVED CHAUDHRY AND COMPANY,28-Oct-17
108934,ANARKALI HOTEL AND RESTAURANT (PRIVATE) LIMITED,Islamabad,Private Companies,TARIQ HANIF AND CO,30-Sep-19
64200,ANAS & CO. (PVT.) LIMITED,Lahore,Private Companies,MAQBOOL HAROON AND CO.,30-Jul-09
76265,ANAS FOOD INDUSTRIES (PVT.) LIMITED,Karachi,Private Companies,SHAHID WAHEED YOUNUS JAMIL,20-Jun-11
50692,ANAS TOURS & TRAVELS (PVT.) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-19
99423,ANAS YOUNUS (PVT.) LIMITED,Karachi,Private Companies,Sajid and Co,26-Oct-19
131831,ANASHA (SMC-PRIVATE) LIMITED,Karachi,Single Member Companies,NAMDAR AND CO. CHARTERED ACCOUNTANTS,24-Apr-19
132220,ANATOLIA TRAVEL SERVICES (PRIVATE) LIMITED,Islamabad,Private Companies,RSM Avais Hyder Liaquat Nauman Chartered Accountants,28-Oct-19
90416,ANAX ASSOCIATES (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,27-Oct-18
52059,ANC (PVT.) LIMITED,Lahore,Private Companies,SARWARS,26-Oct-19
82106,ANC FOODS (PVT.) LIMITED,Multan,Private Companies,ALE IMRAN AND CO,28-Oct-19
71044,ANCHOR (PVT.) LIMITED,Islamabad,Private Companies,TARIQ AYUB ANWAR AND CO,21-Dec-09
7041,ANCHOR BOARDS (PRIVATE) LIMITED,Karachi,Private Companies,GANGAT AND CO. CA,31-Oct-06
113215,ANCHOR CITY GWADAR (SMC-PRIVATE) LIMITED,Karachi,Single Member Companies,"AMIR HUSSAIN ASSOCIiATES, CHARTERED ACCOUNTANT",11-Nov-17
35391,ANCHOR COMMODITIES (PRIVATE) LIMITED,Lahore,Private Companies,BDO EBRAHIM AND CO. CHARTERED ACCOUNTANTS,28-Oct-19
131374,ANCHOR DEVELOPMENT GROUP (PRIVATE) LIMITED,Karachi,Private Companies,DAWOOD ASSOCIATES CHARTERED ACCOUNTANTS,25-Apr-19
78101,ANCHOR ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,"KHALID IMAM AND CO, CHARTERED ACCOUNTANT",31-Oct-13
54216,ANCHOR LOGISTICS (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO,24-Oct-19
96894,ANCHOR MANPOWER SERVICES (PVT.) LIMITED,Lahore,Private Companies,SHAFIQ AND CO.,28-Oct-18
114214,ANCHOR RESIDENCIA (PRIVATE) LIMITED,Islamabad,Private Companies,Muhammad Shafiq and Company,1-Feb-18
3561,ANCHOR SHIPPING & TRADING (PVT) LTD.,Karachi,Private Companies,SAJID AND COMPANY,24-Oct-18
108609,ANCHOR TOWN (PRIVATE) LIMITED,Islamabad,Private Companies,Tariq Hanif and Co. CA,31-Oct-17
54714,ANCHORAGE (PVT.) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO,28-Oct-19
114211,ANCHORS GLOBAL MARKETING NETWORK (PRIVATE) LIMITED,Islamabad,Private Companies,Muhammad Shafiq and Company,1-Feb-18
91201,ANCIENT MINING & MINERALS (PVT.) LIMITED,Islamabad,Private Companies,KAMRAN AND CO,2-Jan-15
15697,ANCILLARY MACHINES (PRIVATE) LIMITED,Karachi,Private Companies,NUDRAT M. KHAN,31-Oct-18
107767,ANCO PAKISTAN (PRIVATE) LIMITED,Karachi,Private Companies,"Khalid Imam and Co., Chartered Accountants",26-Oct-18
39793,AND OR LOGIC PAKISTAN (PRIVATE) LIMITED,Islamabad,Private Companies,NAVEED ZAFAR HUSSAIN JAFFERY AND CO,31-Oct-16
74100,ANDALUS TAIBAH (PVT.) LIMITED,Multan,Private Companies,"Ashiq Aamer Sattar and Co, Chartered Accountants",28-Oct-18
62275,ANDALUSIA DEVELOPERS (PVT.) LIMITED,Faisalabad,Private Companies,PARKER RANDALL- A.J.S CHARTERED ACCOUNTANTS,28-Oct-19
120440,ANDAZ DAILY (PRIVATE) LIMITED,Lahore,Private Companies,Akhter Mahmood Mian Chartered Accountants,28-Oct-19
59457,ANDERSON CONSULTING (PRIVATE) LIMITED,Karachi,Private Companies,"SALAHUDDIN AND CO., CHARTERED ACCOUNTANT,",14-Sep-18
91438,ANDES DEVELOPERS (PVT.) LIMITED,Lahore,Private Companies,AZIM AND CO.,31-Oct-19
72465,ANDROID SERVICES (PVT.) LIMITED,Karachi,Private Companies,TANVEER AFZAL AND CO.,26-May-10
75505,ANDROMEDA TECHNOLOGIES (PVT.) LIMITED,Islamabad,Private Companies,GHAZANFAR NAUMAN AND CO,31-Oct-18
41391,ANDROS MARINE INSTITUTE(PRIVATE) LIMITED,Karachi,Private Companies,A.G.HABIB AND CO,28-Oct-18
43293,ANDROS SHIPPING AGENCIES (PVT.) LIMITED,Karachi,Private Companies,A. G. HABIB AND CO. CA,31-Oct-08
79784,ANDULUS GOLD STAR SOLUTIONS (PRIVATE) LIMITED,Karachi,Private Companies,JALIS AHMAD AND COMPANY CHARTERED ACCOUNTANTS,28-Oct-18
42269,ANEEB PHARMACEUTICALS (PVT) LTD,Lahore,Private Companies,AZIM AND COMPANY,28-Oct-19
88206,ANEEQA SEED COMPANY (PVT.) LIMITED,Faisalabad,Private Companies,INAAM UL HAQ AND CO,31-Oct-16
20388,ANEES CHEMICALS (PVT.) LIMITED,Faisalabad,Private Companies,PARKAR RANDALL A.J.S CHARTERED ACCOUNTANTS,28-Oct-19
44640,ANEES HUSSAIN (PVT.) LIMITED,Karachi,Private Companies,"SALAHUDDIN AND CO., CHARTERED ACCOUNTANT,",27-Oct-18
56156,ANEES TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,BASHARAT AND CO.,31-Oct-09
78507,ANEES-E-MADINA TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,FAISAL SHARIF AND CO CHARTERED ACCOUNTANTS,31-Oct-18
15707,ANEEZA GARMENTS (PRIVATE) LIMITED,Karachi,Private Companies,MUNIFF ZIA-UD-DIN AND CO.,31-Oct-06
83104,ANEX PLUS (PVT.) LIMITED,Peshawar,Private Companies,ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,31-Jul-16
109350,ANFA LOGISTICS (PRIVATE) LIMITED,Islamabad,Private Companies,Muhammad Imran and Co,10-Jul-17
67111,ANFALL HAJJ SERVICES (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO. (C. A.),30-Oct-17
975,ANFORDS PAKISTAN (PRIVATE) LIMITED,Karachi,Private Companies,SHEIKH AND CO. CA,28-Oct-19
55583,ANGAZEY HAJJ & UMRAH SERVICES (PVT.) LIMITED,Peshawar,Private Companies,SEHGAL SHAHID AND SAFDAR,15-Oct-19
85345,ANGAZEY PHARMACEUTICALS (PVT.) LIMITED,Peshawar,Private Companies,ANWAR JAVED AND CO CHARTERED ACCOUNTANT,4-Oct-13
69154,ANGEL ENGINEERING SERVICES (PVT.) LIMITED,Karachi,Private Companies,RAZA SIDDIQUI AND CO,31-Oct-13
75682,ANGEL GARMENTS & MANUFACTURING (PVT.) LIMITED,Lahore,Private Companies,MAISAM RAZA AND CO.,31-Oct-13
73774,ANGEL HOME INTERNATIONAL (PVT.) LIMITED,Peshawar,Private Companies,MUHAMMAD SHER,8-Nov-10
88168,ANGEL SEED COPORATION (PVT.) LIMITED,Faisalabad,Private Companies,TARIQ RASHID BHATTI (CHARTERED ACCOUNTANT),28-Oct-19
68165,ANGELIC OCEAN SYSTEM (PVT.) LIMITED,Karachi,Private Companies,IRFAN KAMRAN ASSOCIATES,30-Oct-14
72134,ANGELIC RESOURCE INTERNATIONAL (PVT.) LIMITED,Peshawar,Private Companies,Rafaqat Babar and co. (C.A.),9-Apr-10
112545,ANGELIC TECHNOLOGIES (SMC-PRIVATE) LIMITED,Islamabad,Single Member Companies,A.E. Taqweem and Co.,25-Oct-19
68388,ANGELINI PHARMACEUTICALS (PVT.) LIMITED,Lahore,Private Companies,EY FORD RHODES,8-Oct-19
143860,ANGELO (PRIVATE) LIMITED,Karachi,Private Companies,PAKISTAN BUSINESS CONSULTANTS,25-Feb-20
34500,ANGELS INTERNATIONAL COLLEGE (PVT.) LIMITED,Faisalabad,Private Companies,Parker Randall A.J.S,28-Oct-19
84763,ANGHA ENERGY (PVT.) LIMITED,Islamabad,Private Companies,MUHAMMAD NASIR,15-Aug-13
84738,ANGHA INDUSTRIES (PVT.) LIMITED,Islamabad,Private Companies,MUHAMMAD NASIR,15-Aug-13
121517,ANGLE ICS (PRIVATE) LIMITED,Karachi,Private Companies,GRANT THORNTON ANJUM RAHMAN,31-Oct-19
63005,ANGLE PEAK (PRIVATE) LIMITED,Karachi,Private Companies,HYDER BHIMJI AND COMPANY,31-Oct-08
75880,ANGLE PEAK PHARMACEUTICALS (PVT.) LIMITED,Karachi,Private Companies,Mahmmod Akhter Haroon,22-Oct-12
44589,ANGLIA INTERNATIONAL MANAGEMENT SERVICES (PVT.) LIMITED,Lahore,Private Companies,Tariq Aleem and Co,31-Oct-19
44808,ANGLO (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD TAHIR WARRAICH (LHR),18-Jan-03
655,ANGLO FRENCH DRUG CO. PAKISTAN (PRIVATE) LIMITED,Karachi,Private Companies,"FORD RHODES SIDAT HYDER AND CO., C.A.",31-Oct-07
42202,ANGOLA PAK (PVT.) LTD.,Lahore,Private Companies,SIDAT HYDER QAMAR AND CO. (C.A.),31-Dec-01
31309,ANGOORI HEIGHTS DEVELOPMENT (PRIVATE) LIMITED,Islamabad,Private Companies,Grant Thornton Anjum Rahman,18-Sep-19
37915,ANGORA CLOTHING (PRIVATE) LIMITED,Lahore,Private Companies,AMIN MUDASSAR AND CO. CA (LHR),28-Oct-19
17221,ANGORA TEXTILE LIMITED,Lahore,Public Unlisted Companies,AMIN MUDASSAR AND CO. CA (LHR),28-Oct-19
122183,ANH DEVELOPERS (PRIVATE) LIMITED,Lahore,Private Companies,AZIM AND CO,30-Oct-19
56862,ANHAAR HAJJ & UMRAH SERVICES (PVT.) LIMITED,Peshawar,Private Companies,SEHGAL SHAHID AND SAFDAR,25-Oct-19
112269,ANHE INTERNATIONAL MINERALS TRADING CO (PRIVATE) LIMITED,Islamabad,Private Companies,Afrasiab Tanveer and Co Chartered Accountants,28-Oct-19
91749,ANI BIZ ENTERPRISES (PVT.) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-19
40335,ANI INTERNATIONAL (PRIVATE) LIMITED,Lahore,Private Companies,FORD RHODES SIDAT HYDER AND CO. (LHR),14-Sep-99
47580,ANILINE TRADERS (PRIVATE) LIMITED,Karachi,Private Companies,HAROON ZAKARIA AND CO. CA,30-Oct-06
45129,ANILOGIX (PVT) LIMITED,Karachi,Private Companies,ANJUM ASIM SHAHID RAHAMAN C.A. (LHR),28-Mar-03
63496,ANIPACK PACKAGING INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,KARAMAT CH. AND CO.,28-Oct-18
36778,ANIQUE INTERNATIONAL (PRIVATE) LIMITED,Islamabad,Private Companies,SHAHZAD QAZI AND CO,30-Oct-07
25935,ANIS & SONS (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO CHARTERED ACCOUNTANTS,31-Oct-19
25541,ANIS AHMED & BROTHERS (PRIVATE) LIMITED.,Karachi,Private Companies,"SAJID AND CO., CHARTERED ACCOUNTANTS",31-Oct-19
45423,ANIS ASSOCIATES (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO. CA (LHR),31-Oct-07
8822,ANIS GARMENT INDUSTRIES LIMITED,Karachi,Public Unlisted Companies,"AHSAN VOHRA AND CO. C.A.,",31-Oct-12
48880,ANIS-UL-HASSAN (PRIVATE) LIMITED,Karachi,Private Companies,ANAS MUHAMMAD AND CO.,31-Oct-06
56445,ANIS-UR-REHMAN TOURS (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,AGHA MUJEEB AHMED KHAN,31-Oct-08
23278,ANJAK (PRIVATE) LIMITED,Islamabad,Private Companies,BDO EBRAHIM AND CO. CA,30-Oct-04
75915,ANJUM AND ASSOCIATES (PVT.) LIMITED,Karachi,Private Companies,Maqsood Raza,31-Oct-13
77321,ANJUM ART PRESS (PVT.) LIMITED,Karachi,Private Companies,Syed Hasan and Co,26-Oct-18
40052,ANJUM ASIF & COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,NASIR JAVAID MAQSOOD IMRAN - CHARTERED ACCOUNTANTS,24-Oct-19
13211,ANJUM BROTHERS (PRIVATE) LIMITED,Karachi,Private Companies,"S. M. REHAN AND CO., CA",28-Oct-19
25814,ANJUM BUILDERS AND DEVELOPERS (PRIVATE) LIMITED,Karachi,Private Companies,NAMDAR AND CO,31-Oct-08
29236,ANJUM CHEMICALS STORAGE (PRIVATE) LIMITED,Karachi,Private Companies,"S. M. REHAN AND CO., CA",28-Oct-19
3422,ANJUM HAROON INDUSTRIES (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,31-Oct-08
59075,ANJUM MAHMOOD ARCHITECTURAL ASSOCIATES (PVT.) LIMITED,Lahore,Private Companies,JAVEED HASNAIN RASHID (FORMERLY HASNAIN RASHID AND CO.),31-Oct-18
74006,ANJUM PLASTIC INDUSTRY (PVT.) LIMITED,Faisalabad,Private Companies,Muhammad Akhtar Rana,31-Oct-15
63583,ANJUM ROUF & COMPANY (PVT.) LIMITED,Lahore,Private Companies,ZEESHAN RIAZ,29-Nov-07
11652,ANJUM TEXTILE MILLS (PVT.) LIMITED,Faisalabad,Private Companies,ZAHID JAMIL AND CO. CA,28-Oct-19
575,ANJUMAN AKHWAN-US-SAFA,Karachi,Associations under section 42,"M/S. RIAZ AHMAD, SAQIB, GOHAR AND COMPANY",27-Oct-19
40431,ANJUMAN FLOUR MILLS (PVT.) LIMITED,Peshawar,Private Companies,M.ASIF JAMI AND CO,21-Oct-19
706,ANJUMAN-E-QAUM-E-MARWARIYAN,Karachi,Associations under section 42,SAJID AND CO,31-Mar-16
27293,ANK AGRI SERVICES (PVT.) LIMITED,Multan,Private Companies,GHAZI AND CO. CA,31-Oct-07
60698,ANKAA MANAGEMENT SERVICES (PAKISTAN) LIMITED,Karachi,Public Unlisted Companies,RAFAQAT MANSHA MOHSIN DOSSANI MASOOM AND CO,31-Oct-19
39158,ANKAABS (PRIVATE) LIMITED,Karachi,Private Companies,FAIZ AND CO.,10-Oct-00
43192,ANKABUT (PVT.) LIMITED,Lahore,Private Companies,M. HUSSAIN CHOUDHARY AND CO. CA (LHR),31-Oct-05
10154,ANKAZ PHARMEX (PRIVATE) LIMITED,Karachi,Private Companies,HUSSAIN ASSOCIATES,27-Oct-17
